YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,WEATHER_ARR_DEG,DISTANCE_TYPE,IS_HOLYDAY,IS_VICATION,WEATHER_DEP_DESC,WEATHER_DEP_DESC_CODE,WEATHER_DEP_DEG,WEATHER_ARR_DESC,WEATHER_ARR_DESC_CODE,DELAY_TYPE
2015,1,2,5,DL,872,DCA,TLV,700,657,-3,34,731,124,131,91,547,902,6,904,908,4,17.6,Short,FALSE,FALSE,Overcast,1009,7,Partly cloudy,1003,No Delay
2015,1,2,5,DL,2544,TLV,FLL,700,657,-3,13,710,110,100,83,581,833,4,850,837,-13,20.8,Short,FALSE,FALSE,Partly cloudy,1003,17.6,Partly cloudy,1003,No Delay
2015,1,2,5,DL,957,ORD,TLV,700,658,-2,20,718,126,116,84,606,942,12,1006,954,-12,17.6,Short,FALSE,FALSE,Blizzard,1117,-25.1,Partly cloudy,1003,No Delay
2015,1,2,5,NK,231,TLV,FLL,700,700,0,15,715,108,110,84,581,839,11,848,850,2,21.6,Short,FALSE,FALSE,Partly cloudy,1003,19.5,Partly cloudy,1003,No Delay
2015,1,2,5,DL,1415,CLT,TLV,715,706,-9,16,722,80,79,51,226,813,12,835,825,-10,19.5,Short,FALSE,FALSE,Moderate rain,1189,10.2,Partly cloudy,1003,No Delay
2015,1,2,5,DL,2124,MSY,TLV,715,712,-3,11,723,87,76,54,425,917,11,942,928,-14,19.5,Short,FALSE,FALSE,Partly cloudy,1003,2.5,Partly cloudy,1003,No Delay
2015,1,2,5,DL,1618,MCO,TLV,720,715,-5,18,733,103,100,71,404,844,11,903,855,-8,19.5,Short,FALSE,FALSE,Cloudy,1006,17.7,Partly cloudy,1003,No Delay
2015,1,2,5,WN,1361,PHL,TLV,725,718,-7,18,736,135,144,113,666,929,13,940,942,2,19.5,Short,FALSE,FALSE,Heavy rain,1195,1.1,Partly cloudy,1003,No Delay
2015,1,2,5,WN,1954,FLL,TLV,725,719,-6,12,731,115,114,89,581,900,13,920,913,-7,19.5,Short,FALSE,FALSE,Partly cloudy,1003,21.6,Partly cloudy,1003,No Delay
2015,1,2,5,DL,2061,PHL,TLV,725,723,-2,22,745,152,163,112,666,937,29,957,1006,9,19.5,Short,FALSE,FALSE,Heavy rain,1195,1.1,Partly cloudy,1003,No Delay
2015,1,2,5,DL,2103,TLV,MIA,730,731,1,11,742,115,98,81,594,903,6,925,909,-16,21.5,Short,FALSE,FALSE,Partly cloudy,1003,19.5,Partly cloudy,1003,No Delay
2015,1,2,5,DL,369,LAX,TLV,730,741,11,14,755,252,236,217,1947,1432,5,1442,1437,-5,19.5,Median,FALSE,FALSE,Clear,1000,16.8,Partly cloudy,1003,No Delay
2015,1,2,5,DL,2250,TPA,TLV,730,725,-5,16,741,95,99,67,406,848,16,905,904,-1,19.5,Short,FALSE,FALSE,Partly cloudy,1003,18.7,Partly cloudy,1003,No Delay
2015,1,2,5,F9,1070,ORD,TLV,730,740,10,24,804,110,123,86,606,1030,13,1020,1043,23,19.5,Short,FALSE,FALSE,Blizzard,1117,-25.4,Partly cloudy,1003,Delayed
2015,1,2,5,NK,163,DFW,TLV,731,726,-5,10,736,121,127,88,731,1004,29,1032,1033,1,19.5,Short,FALSE,FALSE,Clear,1000,-8.5,Partly cloudy,1003,No Delay
2015,1,2,5,DL,969,TLV,TPA,735,730,-5,13,743,84,81,64,406,847,4,859,851,-8,18.7,Short,FALSE,FALSE,Partly cloudy,1003,19.5,Partly cloudy,1003,No Delay
2015,1,2,5,WN,358,TLV,BWI,740,740,0,13,753,105,92,75,577,908,4,925,912,-13,1.9,Short,FALSE,FALSE,Partly cloudy,1003,19.5,Overcast,1009,No Delay
2015,1,2,5,NK,404,FLL,TLV,740,759,19,14,813,114,122,86,581,939,22,934,1001,27,19.5,Short,FALSE,FALSE,Partly cloudy,1003,21.6,Partly cloudy,1003,Delayed
2015,1,2,5,WN,1422,BWI,TLV,745,744,-1,19,803,120,133,99,577,942,15,945,957,12,19.5,Short,FALSE,FALSE,Overcast,1009,1.9,Partly cloudy,1003,No Delay
2015,1,2,5,WN,1786,MCO,TLV,745,744,-1,12,756,100,91,65,404,901,14,925,915,-10,19.5,Short,FALSE,FALSE,Cloudy,1006,17.7,Partly cloudy,1003,No Delay
2015,1,2,5,DL,1460,MIA,TLV,745,737,-8,20,757,120,117,87,594,924,10,945,934,-11,19.5,Short,FALSE,FALSE,Partly cloudy,1003,21.5,Partly cloudy,1003,No Delay
2015,1,2,5,DL,1725,BWI,TLV,745,742,-3,18,800,125,133,98,577,938,17,950,955,5,19.5,Short,FALSE,FALSE,Overcast,1009,1.9,Partly cloudy,1003,No Delay
2015,1,2,5,DL,1927,FLL,TLV,745,808,23,10,818,115,110,84,581,942,16,940,958,18,21.5,Short,FALSE,FALSE,Patchy rain possible,1063,23.7,Sunny,1000,Delayed
2015,1,2,5,DL,986,TLV,LGA,745,741,-4,14,755,127,115,93,762,928,8,952,936,-16,-2.9,Short,FALSE,FALSE,Partly cloudy,1003,19.5,Overcast,1009,No Delay
2015,1,2,5,US,469,CLT,TLV,750,745,-5,35,820,79,87,44,226,904,8,909,912,3,19.5,Short,FALSE,FALSE,Moderate rain,1189,10.2,Partly cloudy,1003,No Delay
2015,1,2,5,WN,2705,TLV,MCO,750,747,-3,9,756,90,82,65,404,901,8,920,909,-11,17.7,Short,FALSE,FALSE,Partly cloudy,1003,19.5,Cloudy,1006,No Delay
2015,1,2,5,DL,2118,TLV,MCO,755,756,1,10,806,87,85,68,404,914,7,922,921,-1,17.7,Short,FALSE,FALSE,Partly cloudy,1003,19.5,Cloudy,1006,No Delay
2015,1,2,5,DL,1647,LGA,TLV,759,759,0,16,815,168,156,128,762,1023,12,1047,1035,-12,19.5,Short,FALSE,FALSE,Overcast,1009,-2.9,Partly cloudy,1003,No Delay
2015,1,2,5,DL,775,MSY,TLV,800,756,-4,23,819,86,87,53,425,1012,11,1026,1023,-3,19.5,Short,FALSE,FALSE,Partly cloudy,1003,2.5,Partly cloudy,1003,No Delay
2015,1,2,5,DL,1139,DCA,TLV,800,755,-5,15,810,122,121,93,547,943,13,1002,956,-6,19.5,Short,FALSE,FALSE,Overcast,1009,4.7,Partly cloudy,1003,No Delay
2015,1,2,5,DL,2226,TLV,FLL,800,759,-1,9,808,110,99,87,581,935,3,950,938,-12,21.6,Short,FALSE,FALSE,Partly cloudy,1003,19.5,Partly cloudy,1003,No Delay
2015,1,2,5,WN,2098,TLV,PHL,810,822,12,15,837,125,109,87,666,1004,7,1015,1011,-4,0.5,Short,FALSE,FALSE,Sunny,1000,21.5,Moderate rain,1189,No Delay
2015,1,2,5,WN,2202,TLV,TPA,815,811,-4,18,829,90,88,66,406,935,4,945,939,-6,20.3,Short,FALSE,FALSE,Sunny,1000,21.5,Light rain shower,1240,No Delay
2015,1,2,5,AA,314,DFW,TLV,815,838,23,32,910,120,129,89,731,1139,8,1115,1147,32,21.5,Short,FALSE,FALSE,Clear,1000,-7.8,Sunny,1000,Delayed
2015,1,2,5,AA,1652,TLV,MIA,815,807,-8,20,827,117,122,87,594,954,15,1012,1009,-3,23.7,Short,FALSE,FALSE,Sunny,1000,21.5,Patchy rain possible,1063,No Delay
2015,1,2,5,EV,4900,DFW,TLV,815,815,0,14,829,126,116,92,731,1101,10,1121,1111,-10,21.5,Short,FALSE,FALSE,Clear,1000,-7.8,Sunny,1000,No Delay
2015,1,2,5,WN,1604,TLV,FLL,820,819,-1,12,831,110,104,88,581,959,4,1010,1003,-7,23.7,Short,FALSE,FALSE,Sunny,1000,21.5,Patchy rain possible,1063,No Delay
2015,1,2,5,DL,2538,TLV,DCA,820,819,-1,15,834,102,86,67,547,941,4,1002,945,-17,2.5,Short,FALSE,FALSE,Sunny,1000,21.5,Patchy light rain,1180,No Delay
2015,1,2,5,DL,2183,TLV,ORD,821,853,32,13,906,131,109,88,606,934,8,932,942,10,-25.6,Short,FALSE,FALSE,Sunny,1000,21.5,Patchy snow possible,1066,No Delay
2015,1,2,5,DL,110,TLV,LAX,822,826,4,19,845,308,292,261,1947,1006,12,1030,1018,-12,19.9,Median,FALSE,FALSE,Sunny,1000,21.5,Sunny,1000,No Delay
2015,1,2,5,DL,1970,TLV,MSY,823,821,-2,17,838,102,96,76,425,854,3,905,857,-8,1.5,Short,FALSE,FALSE,Sunny,1000,21.5,Sunny,1000,No Delay
2015,1,2,5,WN,48,TLV,LAX,825,911,46,11,922,315,290,271,1947,1053,8,1040,1101,21,23.1,Median,FALSE,FALSE,Sunny,1000,23.7,Sunny,1000,Delayed
2015,1,2,5,DL,1477,ORD,TLV,825,826,1,24,850,123,119,85,606,1115,10,1128,1125,-3,21.5,Short,FALSE,FALSE,Patchy snow possible,1066,-25.6,Sunny,1000,No Delay
2015,1,2,5,DL,1591,CLT,TLV,825,819,-6,14,833,83,65,45,226,918,6,948,924,-24,21.5,Short,FALSE,FALSE,Clear,1000,9.6,Sunny,1000,No Delay
2015,1,2,5,DL,1718,MCO,TLV,830,823,-7,17,840,100,97,65,404,945,15,1010,1000,-10,21.5,Short,FALSE,FALSE,Partly cloudy,1003,19.8,Sunny,1000,No Delay
2015,1,2,5,DL,956,TPA,TLV,830,829,-1,33,902,100,106,62,406,1004,11,1010,1015,5,21.5,Short,FALSE,FALSE,Light rain shower,1240,20.3,Sunny,1000,No Delay
2015,1,2,5,DL,2025,TLV,BWI,831,826,-5,16,842,109,94,73,577,955,5,1020,1000,-20,-0.3,Short,FALSE,FALSE,Sunny,1000,21.5,Light rain,1183,No Delay
2015,1,2,5,DL,2310,TLV,DFW,832,831,-1,13,844,153,141,120,731,944,8,1005,952,-13,-7.8,Short,FALSE,FALSE,Sunny,1000,21.5,Clear,1000,No Delay
2015,1,2,5,US,613,TLV,PHL,835,829,-6,15,844,121,111,92,666,1016,4,1036,1020,-16,0.5,Short,FALSE,FALSE,Sunny,1000,21.5,Moderate rain,1189,No Delay
2015,1,2,5,DL,2073,TLV,TPA,835,831,-4,16,847,85,84,64,406,951,4,1000,955,-5,20.3,Short,FALSE,FALSE,Sunny,1000,21.5,Light rain shower,1240,No Delay
2015,1,2,5,WN,4372,TLV,DCA,840,837,-3,15,852,105,93,74,547,1006,4,1025,1010,-15,2.5,Short,FALSE,FALSE,Sunny,1000,21.5,Patchy light rain,1180,No Delay
2015,1,2,5,DL,1494,TLV,PHL,840,838,-2,12,850,117,116,96,666,1026,8,1037,1034,-3,0.5,Short,FALSE,FALSE,Sunny,1000,21.5,Moderate rain,1189,No Delay
2015,1,2,5,DL,2251,TLV,CLT,840,835,-5,13,848,75,66,39,226,927,14,955,941,-14,9.6,Short,FALSE,FALSE,Sunny,1000,21.5,Clear,1000,No Delay
2015,1,2,5,WN,2446,TLV,LGA,845,842,-3,11,853,130,116,98,762,1031,7,1055,1038,-17,-3.7,Short,FALSE,FALSE,Sunny,1000,21.5,Moderate rain,1189,No Delay
2015,1,2,5,DL,1086,TLV,LGA,845,840,-5,14,854,134,128,100,762,1034,14,1059,1048,-11,-3.7,Short,FALSE,FALSE,Sunny,1000,21.5,Moderate rain,1189,No Delay
2015,1,2,5,DL,2326,FLL,TLV,845,840,-5,14,854,114,109,84,581,1018,11,1039,1029,-10,21.5,Short,FALSE,FALSE,Patchy rain possible,1063,23.7,Sunny,1000,No Delay
2015,1,2,5,US,2065,TLV,CLT,850,846,-4,16,902,77,65,39,226,941,10,1007,951,-16,9.6,Short,FALSE,FALSE,Sunny,1000,21.5,Clear,1000,No Delay
2015,1,2,5,WN,1773,TPA,TLV,855,910,15,13,923,85,83,62,406,1025,8,1020,1033,13,23.7,Short,FALSE,FALSE,Light rain shower,1240,21.8,Sunny,1000,No Delay
2015,1,2,5,AA,1455,TLV,DFW,855,854,-1,10,904,150,155,120,731,1004,25,1025,1029,4,-7.8,Short,FALSE,FALSE,Sunny,1000,21.5,Clear,1000,No Delay
2015,1,2,5,DL,2018,TLV,MCO,855,855,0,15,910,90,85,64,404,1014,6,1025,1020,-5,19.8,Short,FALSE,FALSE,Sunny,1000,21.5,Partly cloudy,1003,No Delay
2015,1,2,5,DL,7,TLV,MIA,855,854,-1,22,916,115,111,85,594,1041,4,1050,1045,-5,23.7,Short,FALSE,FALSE,Sunny,1000,21.5,Patchy rain possible,1063,No Delay
2015,1,2,5,WN,1337,DCA,TLV,900,856,-4,17,913,105,124,97,547,1050,10,1045,1100,15,21.5,Short,FALSE,FALSE,Patchy light rain,1180,2.5,Sunny,1000,No Delay
2015,1,2,5,WN,1191,LAX,TLV,900,901,1,8,909,250,249,231,1947,1600,10,1610,1610,0,23.7,Median,FALSE,FALSE,Sunny,1000,23.1,Sunny,1000,No Delay
2015,1,2,5,DL,749,MIA,TLV,900,858,-2,14,912,115,111,86,594,1038,11,1055,1049,-6,21.5,Short,FALSE,FALSE,Patchy rain possible,1063,23.7,Sunny,1000,No Delay
2015,1,2,5,DL,805,PHL,TLV,900,858,-2,11,909,144,127,107,666,1056,9,1124,1105,-19,21.5,Short,FALSE,FALSE,Moderate rain,1189,0.5,Sunny,1000,No Delay
2015,1,2,5,DL,1094,DCA,TLV,900,853,-7,15,908,130,113,88,547,1036,10,1110,1046,-24,21.5,Short,FALSE,FALSE,Patchy light rain,1180,2.5,Sunny,1000,No Delay
2015,1,2,5,DL,1747,LGA,TLV,900,900,0,22,922,175,156,125,762,1127,9,1155,1136,-19,23.7,Short,FALSE,FALSE,Moderate rain,1189,-4.4,Sunny,1000,No Delay
2015,1,2,5,DL,1825,BWI,TLV,900,850,-10,16,906,125,123,95,577,1041,12,1105,1053,-12,21.5,Short,FALSE,FALSE,Light rain,1183,-0.3,Sunny,1000,No Delay
2015,1,2,5,WN,2478,MCO,TLV,905,914,9,16,930,95,88,62,404,1032,10,1040,1042,2,23.7,Short,FALSE,FALSE,Partly cloudy,1003,24.6,Sunny,1000,No Delay
2015,1,2,5,DL,80,LAX,TLV,910,952,42,30,1022,255,257,218,1947,1700,9,1625,1709,44,23.7,Median,FALSE,FALSE,Sunny,1000,23.1,Sunny,1000,Delayed
2015,1,2,5,DL,1589,TLV,FLL,910,904,-6,21,925,115,111,86,581,1051,4,1105,1055,-10,25.1,Short,FALSE,FALSE,Sunny,1000,23.7,Patchy rain possible,1063,No Delay
2015,1,2,5,DL,2438,TLV,DCA,920,947,27,16,1003,100,90,70,547,1113,4,1100,1117,17,0.2,Short,FALSE,FALSE,Sunny,1000,23.7,Patchy light rain,1180,Delayed
2015,1,2,5,WN,1973,TLV,MSY,925,945,20,21,1006,100,100,75,425,1021,4,1005,1025,20,0.6,Short,FALSE,FALSE,Sunny,1000,23.7,Sunny,1000,Delayed
2015,1,2,5,WN,3498,TLV,TPA,925,941,16,9,950,90,84,70,406,1100,5,1055,1105,10,21.8,Short,FALSE,FALSE,Sunny,1000,23.7,Light rain shower,1240,No Delay
2015,1,2,5,WN,1627,LGA,TLV,925,925,0,14,939,170,161,139,762,1158,8,1215,1206,-9,23.7,Short,FALSE,FALSE,Moderate rain,1189,-4.4,Sunny,1000,No Delay
2015,1,2,5,NK,762,TLV,ORD,926,1025,59,15,1040,119,109,89,606,1109,5,1025,1114,49,-24.3,Short,FALSE,FALSE,Sunny,1000,23.8,Patchy snow possible,1066,Delayed
2015,1,2,5,DL,1818,MCO,TLV,930,925,-5,16,941,92,88,62,404,1043,10,1102,1053,-9,23.7,Short,FALSE,FALSE,Partly cloudy,1003,24.6,Sunny,1000,No Delay
2015,1,2,5,US,413,CLT,TLV,935,929,-6,20,949,75,78,50,226,1039,8,1050,1047,-3,23.7,Short,FALSE,FALSE,Sunny,1000,8.9,Sunny,1000,No Delay
2015,1,2,5,DL,1472,TLV,TPA,935,934,-1,9,943,88,80,67,406,1050,4,1103,1054,-9,21.8,Short,FALSE,FALSE,Sunny,1000,23.7,Light rain shower,1240,No Delay
2015,1,2,5,MQ,2886,TLV,ORD,935,1005,30,14,1019,120,114,90,606,1049,10,1035,1059,24,-24.3,Short,FALSE,FALSE,Sunny,1000,23.8,Patchy snow possible,1066,Delayed
2015,1,2,5,DL,1672,TLV,DFW,942,941,-1,18,959,157,144,118,731,1057,8,1119,1105,-14,-7.1,Short,FALSE,FALSE,Sunny,1000,23.7,Sunny,1000,No Delay
2015,1,2,5,DL,1693,TLV,ORD,942,940,-2,22,1002,128,124,91,606,1033,11,1050,1044,-6,-25.9,Short,FALSE,FALSE,Sunny,1000,23.7,Patchy snow possible,1066,No Delay
2015,1,2,5,DL,1063,TLV,LGA,945,944,-1,9,953,134,120,97,762,1130,14,1159,1144,-15,-4.4,Short,FALSE,FALSE,Sunny,1000,23.7,Moderate rain,1189,No Delay
2015,1,2,5,DL,1658,FLL,TLV,945,938,-7,13,951,115,110,84,581,1115,13,1140,1128,-12,23.7,Short,FALSE,FALSE,Patchy rain possible,1063,25.1,Sunny,1000,No Delay
2015,1,2,5,DL,969,TPA,TLV,945,940,-5,12,952,92,89,61,406,1053,16,1117,1109,-8,23.7,Short,FALSE,FALSE,Light rain shower,1240,21.8,Sunny,1000,No Delay
2015,1,2,5,WN,555,TLV,FLL,950,953,3,29,1022,120,126,94,581,1156,3,1150,1159,9,25.1,Short,FALSE,FALSE,Sunny,1000,23.7,Patchy rain possible,1063,No Delay
2015,1,2,5,WN,2207,MSY,TLV,950,959,9,16,1015,85,78,55,425,1210,7,1215,1217,2,23.7,Short,FALSE,FALSE,Sunny,1000,0.6,Sunny,1000,No Delay
2015,1,2,5,DL,2125,TLV,BWI,950,950,0,22,1012,113,102,73,577,1125,7,1143,1132,-11,-2.6,Short,FALSE,FALSE,Sunny,1000,23.7,Light rain,1183,No Delay
2015,1,2,5,DL,1455,TLV,LAX,951,1004,13,25,1029,314,328,270,1947,1159,33,1205,1232,27,23.7,Median,FALSE,FALSE,Sunny,1000,23.8,Sunny,1000,Delayed
2015,1,2,5,OO,5607,TLV,ORD,953,1022,29,22,1044,128,120,93,606,1117,5,1101,1122,21,-24.3,Short,FALSE,FALSE,Sunny,1000,23.8,Patchy snow possible,1066,Delayed
2015,1,2,5,DL,2069,TLV,MCO,955,1002,7,22,1024,95,97,66,404,1130,9,1130,1139,9,24.9,Short,FALSE,FALSE,Sunny,1000,23.8,Partly cloudy,1003,No Delay
2015,1,2,5,DL,1970,MSY,TLV,1000,956,-4,15,1011,82,76,55,425,1206,6,1222,1212,-10,23.7,Short,FALSE,FALSE,Sunny,1000,0.6,Sunny,1000,No Delay
2015,1,2,5,DL,2026,TLV,FLL,1000,958,-2,28,1026,120,114,82,581,1148,4,1200,1152,-8,25.1,Short,FALSE,FALSE,Sunny,1000,23.7,Patchy rain possible,1063,No Delay
2015,1,2,5,DL,1847,LGA,TLV,1000,954,-6,32,1026,176,170,130,762,1236,8,1256,1244,-12,23.7,Short,FALSE,FALSE,Moderate rain,1189,-4.4,Sunny,1000,No Delay
2015,1,2,5,DL,1865,TLV,MIA,1000,955,-5,40,1035,122,133,88,594,1203,5,1202,1208,6,25.4,Short,FALSE,FALSE,Sunny,1000,23.7,Patchy rain possible,1063,No Delay
2015,1,2,5,DL,1895,TLV,PHL,1000,959,-1,21,1020,125,113,87,666,1147,5,1205,1152,-13,-0.2,Short,FALSE,FALSE,Sunny,1000,23.7,Moderate rain,1189,No Delay
2015,1,2,5,MQ,2813,ORD,TLV,1000,1017,17,11,1028,113,102,84,606,1252,7,1253,1259,6,23.8,Short,FALSE,FALSE,Patchy snow possible,1066,-24.3,Sunny,1000,No Delay
2015,1,2,5,AA,1473,DFW,TLV,1005,958,-7,12,1010,120,116,93,731,1243,11,1305,1254,-11,23.7,Short,FALSE,FALSE,Sunny,1000,-7.1,Sunny,1000,No Delay
2015,1,2,5,DL,1746,MIA,TLV,1015,1011,-4,21,1032,115,112,86,594,1158,5,1210,1203,-7,23.8,Short,FALSE,FALSE,Patchy rain possible,1063,26,Sunny,1000,No Delay
2015,1,2,5,DL,2183,ORD,TLV,1015,1030,15,12,1042,116,104,85,606,1307,7,1311,1314,3,23.8,Short,FALSE,FALSE,Patchy snow possible,1066,-24.3,Sunny,1000,No Delay
2015,1,2,5,NK,877,TLV,FLL,1015,1101,46,16,1117,118,109,86,581,1243,7,1213,1250,37,26.2,Short,undefined,FALSE,Sunny,1000,24,Patchy rain possible,1063,Delayed
2015,1,2,5,DL,2118,MCO,TLV,1027,1025,-2,34,1059,91,102,63,404,1202,5,1158,1207,9,23.8,Short,FALSE,FALSE,Partly cloudy,1003,24.9,Sunny,1000,No Delay
2015,1,2,5,DL,150,TLV,DCA,1030,1036,6,13,1049,104,83,68,547,1157,2,1214,1159,-15,0.3,Short,FALSE,FALSE,Sunny,1000,23.8,Patchy light rain,1180,No Delay
2015,1,2,5,DL,1095,TLV,CLT,1030,1028,-2,20,1048,75,67,40,226,1128,7,1145,1135,-10,7.2,Short,FALSE,FALSE,Sunny,1000,23.8,Sunny,1000,No Delay
2015,1,2,5,WN,119,TLV,LGA,1035,1032,-3,14,1046,135,115,92,762,1218,9,1250,1227,-23,-5.4,Short,FALSE,FALSE,Sunny,1000,23.8,Moderate rain,1189,No Delay
2015,1,2,5,DL,1891,TLV,TPA,1035,1049,14,29,1118,88,95,61,406,1219,5,1203,1224,21,21.8,Short,FALSE,FALSE,Sunny,1000,23.8,Light rain shower,1240,Delayed
2015,1,2,5,US,1808,TLV,CLT,1040,1038,-2,17,1055,75,66,39,226,1134,10,1155,1144,-11,7.2,Short,FALSE,FALSE,Sunny,1000,23.8,Sunny,1000,No Delay
2015,1,2,5,WN,2945,FLL,TLV,1040,1039,-1,14,1053,115,114,91,581,1224,9,1235,1233,-2,23.8,Short,FALSE,FALSE,Patchy rain possible,1063,25.7,Sunny,1000,No Delay
2015,1,2,5,WN,3739,MCO,TLV,1040,1215,95,15,1230,90,95,70,404,1340,10,1210,1350,100,24.1,Short,FALSE,FALSE,Light rain shower,1240,25.4,Sunny,1000,Heavy Delay
2015,1,2,5,DL,2074,TPA,TLV,1042,1042,0,12,1054,93,80,62,406,1156,6,1215,1202,-13,23.8,Short,FALSE,FALSE,Light rain shower,1240,21.8,Sunny,1000,No Delay
2015,1,2,5,AA,1513,TLV,DFW,1045,1037,-8,12,1049,150,160,122,731,1151,26,1215,1217,2,-4.6,Short,FALSE,FALSE,Sunny,1000,23.8,Sunny,1000,No Delay
2015,1,2,5,DL,1286,TLV,LGA,1045,1042,-3,16,1058,131,115,93,762,1231,6,1256,1237,-19,-5.4,Short,FALSE,FALSE,Sunny,1000,23.8,Moderate rain,1189,No Delay
2015,1,2,5,DL,2226,FLL,TLV,1045,1042,-3,15,1057,115,113,88,581,1225,10,1240,1235,-5,23.8,Short,FALSE,FALSE,Patchy rain possible,1063,25.7,Sunny,1000,No Delay
2015,1,2,5,DL,2251,CLT,TLV,1045,1040,-5,9,1049,73,63,45,226,1134,9,1158,1143,-15,23.8,Short,FALSE,FALSE,Sunny,1000,7.2,Sunny,1000,No Delay
2015,1,2,5,DL,2310,DFW,TLV,1045,1043,-2,14,1057,121,117,93,731,1330,10,1346,1340,-6,23.8,Short,FALSE,FALSE,Sunny,1000,-4.6,Sunny,1000,No Delay
2015,1,2,5,DL,1239,TLV,DFW,1050,1049,-1,11,1100,154,142,118,731,1158,13,1224,1211,-13,-4.6,Short,FALSE,FALSE,Sunny,1000,23.8,Sunny,1000,No Delay
2015,1,2,5,DL,1555,TLV,LAX,1052,1050,-2,13,1103,308,294,272,1947,1235,9,1300,1244,-16,23.7,Median,FALSE,FALSE,Sunny,1000,23.8,Sunny,1000,No Delay
2015,1,2,5,DL,812,TLV,ORD,1055,1052,-3,18,1110,130,115,91,606,1141,6,1205,1147,-18,-24.3,Short,FALSE,FALSE,Sunny,1000,23.8,Patchy snow possible,1066,No Delay
2015,1,2,5,DL,2169,TLV,MCO,1055,1054,-1,15,1109,95,84,60,404,1209,9,1230,1218,-12,24.9,Short,FALSE,FALSE,Sunny,1000,23.8,Partly cloudy,1003,No Delay
2015,1,2,5,WN,732,PHL,TLV,1100,1057,-3,13,1110,130,139,117,666,1307,9,1310,1316,6,23.8,Short,FALSE,FALSE,Moderate rain,1189,-0.7,Sunny,1000,No Delay
2015,1,2,5,DL,1947,LGA,TLV,1100,1057,-3,24,1121,164,168,134,762,1335,10,1344,1345,1,23.8,Short,FALSE,FALSE,Moderate rain,1189,-5.4,Sunny,1000,No Delay
2015,1,2,5,DL,2025,BWI,TLV,1100,1048,-12,15,1103,118,117,96,577,1239,6,1258,1245,-13,23.8,Short,FALSE,FALSE,Light rain,1183,-2,Sunny,1000,No Delay
2015,1,2,5,DL,1439,DCA,TLV,1100,1053,-7,17,1110,122,128,102,547,1252,9,1302,1301,-1,23.8,Short,FALSE,FALSE,Patchy light rain,1180,0.3,Sunny,1000,No Delay
2015,1,2,5,DL,1827,TLV,FLL,1100,1057,-3,22,1119,115,111,81,581,1240,8,1255,1248,-7,25.7,Short,FALSE,FALSE,Sunny,1000,23.8,Patchy rain possible,1063,No Delay
2015,1,2,5,F9,1069,TLV,ORD,1105,1140,35,27,1207,120,130,91,606,1238,12,1205,1250,45,-22.8,Short,FALSE,FALSE,Sunny,1000,24,Patchy snow possible,1066,Delayed
2015,1,2,5,NK,219,ORD,TLV,1105,1206,61,12,1218,110,103,86,606,1444,5,1355,1449,54,24.1,Short,FALSE,FALSE,Patchy snow possible,1066,-21.2,Sunny,1000,Delayed
2015,1,2,5,DL,1462,TLV,MSY,1106,1106,0,20,1126,102,94,69,425,1135,5,1148,1140,-8,3,Short,FALSE,FALSE,Sunny,1000,24,Sunny,1000,No Delay
2015,1,2,5,DL,2173,TLV,MIA,1107,1104,-3,25,1129,121,120,89,594,1258,6,1308,1304,-4,26.6,Short,FALSE,FALSE,Sunny,1000,24,Patchy rain possible,1063,No Delay
2015,1,2,5,DL,1495,TLV,BWI,1110,1114,4,22,1136,110,100,73,577,1249,5,1300,1254,-6,-1.5,Short,FALSE,FALSE,Sunny,1000,24,Cloudy,1006,No Delay
2015,1,2,5,WN,621,TLV,BWI,1115,1141,26,7,1148,110,84,73,577,1301,4,1305,1305,0,-1.5,Short,FALSE,FALSE,Sunny,1000,24,Cloudy,1006,No Delay
2015,1,2,5,WN,2478,TLV,DCA,1115,1115,0,18,1133,105,94,72,547,1245,4,1300,1249,-11,0.3,Short,FALSE,FALSE,Sunny,1000,24,Partly cloudy,1003,No Delay
2015,1,2,5,DL,1561,TLV,PHL,1116,1116,0,24,1140,123,116,88,666,1308,4,1319,1312,-7,-1.3,Short,FALSE,FALSE,Sunny,1000,24,Moderate or heavy sleet,1207,No Delay
2015,1,2,5,NK,144,TLV,DFW,1124,1136,12,11,1147,148,138,120,731,1247,7,1252,1254,2,-2,Short,FALSE,FALSE,Sunny,1000,24,Sunny,1000,No Delay
2015,1,2,5,DL,2018,MCO,TLV,1125,1123,-2,17,1140,94,99,68,404,1248,14,1259,1302,3,24,Short,FALSE,FALSE,Light rain shower,1240,25.1,Sunny,1000,No Delay
2015,1,2,5,DL,101,LAX,TLV,1125,1148,23,11,1159,252,243,225,1947,1844,7,1837,1851,14,24,Median,FALSE,FALSE,Sunny,1000,24.2,Sunny,1000,No Delay
2015,1,2,5,WN,836,LGA,TLV,1130,1130,0,17,1147,170,162,135,762,1402,10,1420,1412,-8,24,Short,FALSE,FALSE,Overcast,1009,-6.4,Sunny,1000,No Delay
